VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/2/2016 1:32,1/2/2016 1:49,1,5.59,-73.98562622,40.756050109863281,1,N,-74.00670624,40.707790374755859,2,19.5,0.5,0.5,0,0,0.3,20.8
2,1/2/2016 1:32,1/2/2016 1:40,1,1.87,-73.94781494,40.795967102050781,1,N,-73.93878937,40.818210601806641,1,8,0.5,0.5,0,0,0.3,9.3
1,1/2/2016 1:32,1/2/2016 1:42,1,2.6,-73.99435425,40.745758056640625,1,N,-73.96791077,40.765789031982422,2,10,0.5,0.5,0,0,0.3,11.3
1,1/2/2016 1:32,1/2/2016 1:39,1,1.7,-73.97259521,40.752666473388672,1,N,-73.99260712,40.741428375244141,1,7.5,0.5,0.5,1,0,0.3,9.8
1,1/2/2016 1:32,1/2/2016 1:44,1,3.9,-73.98779297,40.759853363037109,1,N,-73.94550323,40.793651580810547,2,13,0.5,0.5,0,0,0.3,14.3
1,1/2/2016 1:32,1/2/2016 1:48,1,6.3,-73.95085907,40.779098510742188,1,N,-73.88023376,40.737541198730469,2,20,0.5,0.5,0,0,0.3,21.3
2,1/2/2016 1:33,1/2/2016 1:37,5,1.44,-74.00495911,40.729671478271484,1,N,-74.00813293,40.740360260009766,2,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:33,1/2/2016 2:00,1,12.03,-74.00244904,40.729240417480469,1,N,-73.92158508,40.868301391601563,1,36,0.5,0.5,5,0,0.3,42.3
1,1/2/2016 1:33,1/2/2016 1:48,1,4.4,-73.98590088,40.757152557373047,1,N,-74.01058197,40.704959869384766,2,15,0.5,0.5,0,0,0.3,16.3
1,1/2/2016 1:33,1/2/2016 1:56,1,14.1,-73.98825073,40.759368896484375,1,N,-73.8637085,40.89801025390625,2,39,0.5,0.5,0,0,0.3,40.3
2,1/2/2016 1:33,1/2/2016 1:38,1,1.89,-73.97032928,40.767848968505859,1,N,-73.97839355,40.745880126953125,2,7.5,0.5,0.5,0,0,0.3,8.8
2,1/2/2016 1:33,1/2/2016 1:49,1,5.28,-73.9773941,40.742092132568359,1,N,-73.90634918,40.741535186767578,2,18,0.5,0.5,0,0,0.3,19.3
2,1/2/2016 1:33,1/2/2016 1:39,6,1.71,-73.99904633,40.728031158447266,1,N,-73.99017334,40.746555328369141,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,1/2/2016 1:33,1/2/2016 1:36,1,0.86,-73.96598053,40.758529663085937,1,N,-73.97512817,40.751800537109375,2,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:33,1/2/2016 1:43,5,1.16,-73.97678375,40.752170562744141,1,N,-73.98563385,40.757717132568359,2,8,0.5,0.5,0,0,0.3,9.3
2,1/2/2016 1:33,1/2/2016 1:44,2,4.89,-73.98232269,40.766803741455078,1,N,-73.96057892,40.814220428466797,1,16,0.5,0.5,3.46,0,0.3,20.76
2,1/2/2016 1:33,1/2/2016 1:39,2,1.96,-73.99780273,40.741119384765625,1,N,-73.99796295,40.716789245605469,1,8,0.5,0.5,1.86,0,0.3,11.16
1,1/2/2016 1:33,1/2/2016 1:43,4,2.9,-73.99543762,40.759567260742187,1,N,-73.99555206,40.759487152099609,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,1/2/2016 1:33,1/2/2016 1:40,1,1.16,-74.0007782,40.730838775634766,1,N,-73.9956131,40.721179962158203,1,7,0.5,0.5,1.66,0,0.3,9.96
2,1/2/2016 1:33,1/2/2016 1:40,1,2.1,-73.98771667,40.719951629638672,1,N,-74.0009613,40.739147186279297,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,1/2/2016 1:33,1/2/2016 1:47,1,4.04,-74.00104523,40.731590270996094,1,N,-73.98011017,40.782276153564453,2,14.5,0.5,0.5,0,0,0.3,15.8
2,1/2/2016 1:33,1/2/2016 1:34,3,0.74,-73.98171234,40.778579711914063,1,N,-73.97679901,40.787578582763672,2,4,0.5,0.5,0,0,0.3,5.3
2,1/2/2016 1:33,1/2/2016 1:39,1,0.79,-73.98765564,40.721096038818359,1,N,-73.98425293,40.717472076416016,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:33,1/2/2016 1:44,2,1.8,-73.97826385,40.758358001708984,1,N,-73.98492432,40.759174346923828,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,1/2/2016 1:33,1/2/2016 1:42,1,1.72,-74.00943756,40.738170623779297,1,N,-73.98799133,40.743808746337891,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,1/2/2016 1:33,1/2/2016 1:40,1,1.74,-73.98748016,40.741592407226562,1,N,-73.9865799,40.75976563,1,8,0.5,0.5,2,0,0.3,11.3
2,1/2/2016 1:33,1/2/2016 1:39,1,1.8,-74.00260925,40.749801635742187,1,N,-73.98449707,40.768440246582031,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,1/2/2016 1:33,1/2/2016 2:03,1,15.1,-73.97470856,40.783138275146484,1,N,-74.03430176,40.612457275390625,1,42.5,0.5,0.5,9.85,5.54,0.3,59.19
2,1/2/2016 1:33,1/2/2016 1:38,2,0.63,-73.98345947,40.726161956787109,1,N,-73.98870087,40.721088409423828,2,5,0.5,0.5,0,0,0.3,6.3
2,1/2/2016 1:33,1/2/2016 1:46,1,3.56,-73.96824646,40.762538909912109,1,N,-73.98744965,40.720081329345703,1,13,0.5,0.5,2.86,0,0.3,17.16
2,1/2/2016 1:33,1/2/2016 1:49,6,5.31,-74.0006485,40.739070892333984,1,N,-73.96936798,40.791038513183594,1,18.5,0.5,0.5,2.2,0,0.3,22
1,1/2/2016 1:33,1/2/2016 1:36,3,0.5,-73.98032379,40.742607116699219,1,N,-73.98431396,40.737308502197266,1,4,0.5,0.5,1,0,0.3,6.3
1,1/2/2016 1:33,1/2/2016 1:47,2,3.9,-73.99326324,40.719875335693359,1,N,-73.94374847,40.687007904052734,2,15,0.5,0.5,0,0,0.3,16.3
2,1/2/2016 1:33,1/2/2016 1:41,1,1.7,-74.00141144,40.741390228271484,1,N,-73.9857254,40.763313293457031,2,8,0.5,0.5,0,0,0.3,9.3
1,1/2/2016 1:33,1/2/2016 1:38,2,1.3,-73.98697662,40.764278411865234,1,N,-73.9983902,40.755191802978516,1,6.5,0.5,0.5,0.5,0,0.3,8.3
1,1/2/2016 1:33,1/2/2016 1:42,1,1.7,-74.00067902,40.730819702148437,1,N,-73.98310089,40.719093322753906,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,1/2/2016 1:33,1/2/2016 1:37,1,1.01,-74.00530243,40.741809844970703,1,N,-74.00457001,40.752159118652344,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:33,1/2/2016 1:56,1,6.3,-73.95779419,40.714591979980469,1,N,-73.93584442,40.696903228759766,1,21.5,0.5,0.5,0,0,0.3,22.8
2,1/2/2016 1:33,1/2/2016 1:41,1,1.69,-73.98303223,40.743019104003906,1,N,-73.99424744,40.720451354980469,2,8,0.5,0.5,0,0,0.3,9.3
1,1/2/2016 1:33,1/2/2016 1:37,1,1.5,-74.00147247,40.730941772460938,1,N,-73.99077606,40.750396728515625,1,6.5,0.5,0.5,2,0,0.3,9.8
1,1/2/2016 1:33,1/2/2016 1:46,2,3.9,-74.00188446,40.734489440917969,1,N,-73.99604797,40.693115234375,2,13.5,0.5,0.5,0,0,0.3,14.8
1,1/2/2016 1:33,1/2/2016 1:37,1,0.7,-73.8910141,40.74908447265625,1,N,-73.89769745,40.755161285400391,1,5,0.5,0.5,1.25,0,0.3,7.55
1,1/2/2016 1:33,1/2/2016 1:38,1,0.9,-74.00246429,40.739887237548828,1,N,-74.00256348,40.74981689453125,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:33,1/2/2016 1:40,1,2.3,-73.98773956,40.732452392578125,1,N,-74.01161957,40.707756042480469,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,1/2/2016 1:33,1/2/2016 1:42,2,1.5,-73.99930573,40.728240966796875,1,N,-74.00413513,40.742191314697266,1,8,0.5,0.5,1.85,0,0.3,11.15
1,1/2/2016 1:33,1/2/2016 1:39,2,1.7,-73.99874115,40.744903564453125,1,N,-73.98261261,40.767066955566406,2,7.5,0.5,0.5,0,0,0.3,8.8
2,1/2/2016 1:33,1/2/2016 1:39,1,1.59,-73.99212646,40.754280090332031,1,N,-74.00809479,40.738601684570313,1,7,0.5,0.5,1.66,0,0.3,9.96
2,1/2/2016 1:33,1/2/2016 1:36,5,0.7,-73.95072937,40.779262542724609,1,N,-73.9490509,40.785057067871094,1,4.5,0.5,0.5,1.74,0,0.3,7.54
2,1/2/2016 1:33,1/2/2016 1:52,3,7.19,-74.00127411,40.741413116455078,1,N,-73.95264435,40.812484741210938,2,23,0.5,0.5,0,0,0.3,24.3
1,1/2/2016 1:33,1/2/2016 1:41,1,3.2,-73.97480774,40.753059387207031,1,N,-73.98020172,40.722225189208984,1,11.5,0.5,0.5,1,0,0.3,13.8
1,1/2/2016 1:33,1/2/2016 1:44,2,3.8,-73.98339081,40.760398864746094,1,N,-73.96109772,40.806709289550781,2,13,0.5,0.5,0,0,0.3,14.3
1,1/2/2016 1:33,1/2/2016 1:41,1,1.8,-73.97538757,40.686721801757813,1,N,-73.94937134,40.684886932373047,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,1/2/2016 1:33,1/2/2016 1:40,2,3.01,-73.98144531,40.772697448730469,1,N,-73.94589233,40.79705810546875,2,10,0.5,0.5,0,0,0.3,11.3
2,1/2/2016 1:33,1/2/2016 1:35,1,0.57,-73.91897583,40.704566955566406,1,N,-73.91182709,40.705738067626953,2,4,0.5,0.5,0,0,0.3,5.3
1,1/2/2016 1:33,1/2/2016 1:38,1,1.4,-73.98801422,40.728805541992188,1,N,-73.97815704,40.715751647949219,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/2/2016 1:33,1/2/2016 1:40,1,1.3,-73.99345398,40.757118225097656,1,N,-73.98901367,40.743003845214844,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,1/2/2016 1:33,1/2/2016 1:40,2,2.3,-73.98537445,40.752143859863281,1,N,-73.97964478,40.771526336669922,1,9,0.5,0.5,2.05,0,0.3,12.35
1,1/2/2016 1:33,1/2/2016 1:42,2,1.9,-74.0059967,40.740116119384766,4,N,-74.00131226,40.719200134277344,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,1/2/2016 1:33,1/2/2016 1:40,1,1,-73.99993134,40.728664398193359,1,N,-73.98781586,40.732311248779297,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,1/2/2016 1:33,1/2/2016 1:38,1,1,-73.9992981,40.728309631347656,1,N,-73.98483276,40.728946685791016,1,5.5,0.5,0.5,1.5,0,0.3,8.3
1,1/2/2016 1:33,1/2/2016 1:37,2,0.6,-73.98571777,40.757110595703125,1,N,-73.99330902,40.752208709716797,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:33,1/2/2016 1:45,1,2.4,-73.98712158,40.71972656,1,N,-73.99093628,40.745223999023438,2,10.5,0.5,0.5,0,0,0.3,11.8
1,1/2/2016 1:33,1/2/2016 1:38,1,1.3,-73.96231079,40.804916381835937,1,N,-73.95415497,40.818943023681641,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/2/2016 1:33,1/2/2016 1:42,2,2.8,-74.00331879,40.723941802978516,1,N,-74.00885773,40.704128265380859,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,1/2/2016 1:33,1/2/2016 1:35,1,0.45,-73.99226379,40.758544921875,1,N,-73.99500275,40.754428863525391,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,1/2/2016 1:33,1/2/2016 1:37,2,0.9,-74.00395203,40.747676849365234,1,N,-73.99113464,40.746433258056641,2,5,0.5,0.5,0,0,0.3,6.3
2,1/2/2016 1:33,1/2/2016 1:40,6,2.05,-73.98786926,40.719951629638672,1,N,-74.00090027,40.739181518554688,1,8,0.5,0.5,2.32,0,0.3,11.62
2,1/2/2016 1:33,1/2/2016 1:41,1,3.21,-73.99433899,40.761135101318359,1,N,-73.96447754,40.802120208740234,1,10.5,0.5,0.5,1,0,0.3,12.8
2,1/2/2016 1:33,1/2/2016 1:39,1,0.81,-73.98530579,40.738365173339844,1,N,-73.98963928,40.729701995849609,2,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:33,1/2/2016 1:43,6,5.59,-74.00734711,40.707561492919922,1,N,-73.95835876,40.760299682617188,1,17,0.5,0.5,3.66,0,0.3,21.96
1,1/2/2016 1:33,1/2/2016 1:38,1,1.3,-73.95824432,40.721607208251953,1,N,-73.95123291,40.711086273193359,2,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:33,1/2/2016 1:36,6,0.41,-73.94184875,40.754508972167969,1,N,-73.93763733,40.753791809082031,2,3.5,0.5,0.5,0,0,0.3,4.8
2,1/2/2016 1:33,1/2/2016 1:34,1,0.48,-73.98796844,40.749298095703125,1,N,-73.9903717,40.751129150390625,2,3.5,0.5,0.5,0,0,0.3,4.8
1,1/2/2016 1:33,1/2/2016 1:38,2,0.9,-73.96111298,40.718952178955078,1,N,-73.95010376,40.722457885742188,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/2/2016 1:33,1/2/2016 1:36,1,0.73,-74.00585175,40.742095947265625,1,N,-74.00221252,40.75042724609375,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,1/2/2016 1:33,1/2/2016 1:36,6,0.95,-73.99893951,40.731838226318359,1,N,-73.98843384,40.732036590576172,1,5,0.5,0.5,1.58,0,0.3,7.88
2,1/2/2016 1:33,1/2/2016 1:46,1,3.71,-73.98488617,40.747821807861328,1,N,-74.00926971,40.704582214355469,1,13,0.5,0.5,4.29,0,0.3,18.59
1,1/2/2016 1:33,1/2/2016 1:40,2,1.1,-74.00496674,40.740756988525391,1,N,-73.98458862,40.732185363769531,2,7,0.5,0.5,0,0,0.3,8.3
1,1/2/2016 1:33,1/2/2016 1:36,1,0.9,-73.96746063,40.756168365478516,1,N,-73.97651672,40.745048522949219,1,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:33,1/2/2016 1:54,1,5.7,-73.99362946,40.724418640136719,1,N,-73.90802765,40.683731079101563,1,20,0.5,0.5,4.26,0,0.3,25.56
1,1/2/2016 1:33,1/2/2016 1:33,1,0,-73.95335388,40.767112731933594,1,Y,-73.95334625,40.767093658447266,1,2.5,0.5,0.5,5,0,0.3,8.8
2,1/2/2016 1:33,1/2/2016 1:39,1,1.26,-73.99367523,40.751758575439453,1,N,-73.98673248,40.766708374023438,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/2/2016 1:33,1/2/2016 1:45,1,3.75,-73.98092651,40.750320434570312,1,N,-73.94226837,40.786441802978516,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,1/2/2016 1:33,1/2/2016 1:38,2,1.57,-73.99285126,40.723770141601563,1,N,-74.01122284,40.713489532470703,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/2/2016 1:33,1/2/2016 1:38,1,0.83,-73.98232269,40.764938354492188,1,N,-73.9849472,40.755168914794922,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:33,1/2/2016 1:41,1,2.8,-74.0067749,40.707508087158203,1,N,-73.99311829,40.742374420166016,1,10,0.5,0.5,1.5,0,0.3,12.8
2,1/2/2016 1:33,1/2/2016 1:53,2,5.92,-73.99726868,40.746891021728516,1,N,-73.94992065,40.722358703613281,1,20,0.5,0.5,1,0,0.3,22.3
1,1/2/2016 1:33,1/2/2016 1:39,1,1.5,-73.97179413,40.782211303710938,1,N,-73.9495163,40.771049499511719,1,7,0.5,0.5,2.05,0,0.3,10.35
1,1/2/2016 1:33,1/2/2016 1:40,2,2,-73.98530579,40.752315521240234,1,N,-73.96237183,40.76324462890625,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,1/2/2016 1:33,1/2/2016 1:42,3,2.94,-73.98538971,40.74700927734375,1,N,-73.95184326,40.766471862792969,2,10.5,0.5,0.5,0,0,0.3,11.8
1,1/2/2016 1:33,1/2/2016 1:42,1,1.9,-73.99037933,40.761737823486328,1,N,-73.98028564,40.743328094482422,1,9,0.5,0.5,1.5,0,0.3,11.8
2,1/2/2016 1:33,1/2/2016 1:54,1,17.88,-73.95071411,40.741542816162109,5,N,-73.67735291,40.727336883544922,1,130,0,0.5,25,0,0.3,155.8
1,1/2/2016 1:33,1/2/2016 1:42,1,2.7,-73.98305511,40.749065399169922,1,N,-73.98269653,40.777210235595703,1,10,0.5,0.5,1.7,0,0.3,13
1,1/2/2016 1:33,1/2/2016 1:36,1,1.3,-74.00225067,40.734474182128906,1,N,-74.01064301,40.720245361328125,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:33,1/2/2016 1:44,1,4.3,-73.98988342,40.734165191650391,1,N,-73.95059204,40.7752685546875,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,1/2/2016 1:33,1/2/2016 1:41,1,2,-73.97480774,40.755741119384766,1,N,-73.95249176,40.769596099853516,2,8.5,0.5,0.5,0,0,0.3,9.8
2,1/2/2016 1:33,1/2/2016 1:47,6,3.69,-73.99414063,40.752410888671875,1,N,-73.98343658,40.718582153320313,2,14,0.5,0.5,0,0,0.3,15.3
2,1/2/2016 1:33,1/2/2016 1:36,1,1,-73.97702789,40.779285430908203,1,N,-73.97525787,40.790241241455078,1,5,0.5,0.5,1.26,0,0.3,7.56
2,1/2/2016 1:33,1/2/2016 1:45,1,3.02,-74.00663757,40.744071960449219,1,N,-73.9695282,40.755298614501953,1,12,0.5,0.5,2.66,0,0.3,15.96
2,1/2/2016 1:33,1/2/2016 1:36,6,0.69,-73.98825073,40.731731414794922,1,N,-73.97955322,40.732891082763672,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,1/2/2016 1:33,1/2/2016 1:43,1,2.5,-73.98854828,40.721237182617187,1,N,-73.97640991,40.751514434814453,1,10.5,0.5,0.5,2,0,0.3,13.8
2,1/2/2016 1:33,1/2/2016 1:38,1,0.88,-73.99165344,40.727058410644531,1,N,-73.99372101,40.735233306884766,1,5,0.5,0.5,1.26,0,0.3,7.56
2,1/2/2016 1:33,1/2/2016 1:48,4,6.27,-73.94004822,40.793849945068359,1,N,-73.99838257,40.742111206054688,1,20,0.5,0.5,0,0,0.3,21.3
1,1/2/2016 1:33,1/2/2016 1:48,4,4.4,-73.98526764,40.759838104248047,1,N,-73.92218018,40.755062103271484,2,15.5,0.5,0.5,0,0,0.3,16.8
2,1/2/2016 1:33,1/2/2016 1:44,1,1.84,-73.98828888,40.745948791503906,1,N,-73.98813629,40.725658416748047,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,1/2/2016 1:33,1/2/2016 1:35,1,0.5,-73.95184326,40.777095794677734,1,N,-73.95610046,40.7716064453125,2,3.5,0.5,0.5,0,0,0.3,4.8
1,1/2/2016 1:33,1/2/2016 1:51,2,7.9,-74.001091,40.731513977050781,1,N,-73.89237213,40.747417449951172,1,24.5,0.5,0.5,5.15,0,0.3,30.95
2,1/2/2016 1:33,1/2/2016 1:41,1,1.07,-73.99971771,40.738510131835938,1,N,-73.99565887,40.726459503173828,1,7,0.5,0.5,1.66,0,0.3,9.96
2,1/2/2016 1:33,1/2/2016 2:04,3,7.33,-73.98934174,40.665390014648437,1,N,-73.96047211,40.718631744384766,1,26,0.5,0.5,0,0,0.3,27.3
1,1/2/2016 1:33,1/2/2016 1:44,1,2,-74.00122833,40.736392974853516,1,N,-73.99085236,40.758750915527344,2,9,0.5,0.5,0,0,0.3,10.3
2,1/2/2016 1:33,1/2/2016 1:54,5,6.79,-74.00744629,40.743118286132812,1,N,-73.92356873,40.764331817626953,2,22,0.5,0.5,0,0,0.3,23.3
1,1/2/2016 1:33,1/2/2016 1:39,1,1.3,-74.00236511,40.734188079833984,1,N,-73.99582672,40.723140716552734,1,6,0.5,0.5,1.45,0,0.3,8.75
1,1/2/2016 1:33,1/2/2016 1:38,1,0.8,-73.98675537,40.762096405029297,1,N,-73.98644257,40.755767822265625,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/2/2016 1:33,1/2/2016 1:41,3,1.73,-73.98977661,40.734180450439453,1,N,-74.00943756,40.725898742675781,1,8,0.5,0.5,1.86,0,0.3,11.16
1,1/2/2016 1:33,1/2/2016 1:49,1,2.7,-73.99513245,40.749828338623047,1,N,-73.99373627,40.722698211669922,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,1/2/2016 1:33,1/2/2016 1:38,1,1.8,-73.98813629,40.764793395996094,1,N,-74.00668335,40.744075775146484,2,7,0.5,0.5,0,0,0.3,8.3
2,1/2/2016 1:33,1/2/2016 1:51,1,7.64,-73.98608398,40.762283325195312,1,N,-73.93704224,40.854511260986328,2,23.5,0.5,0.5,0,0,0.3,24.8
2,1/2/2016 1:33,1/2/2016 1:53,2,7.2,-73.99996185,40.734500885009766,1,N,-73.99321747,40.661491394042969,2,22.5,0.5,0.5,0,0,0.3,23.8
2,1/2/2016 1:33,1/2/2016 1:51,2,4.94,-73.95422363,40.728759765625,1,N,-73.98259735,40.71466064453125,1,18,0.5,0.5,3.86,0,0.3,23.16
2,1/2/2016 1:33,1/2/2016 1:36,5,0.66,-73.98867035,40.763908386230469,1,N,-73.99121857,40.756240844726563,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,1/2/2016 1:33,1/2/2016 1:40,3,0.91,-74.00154877,40.750679016113281,1,N,-73.98812866,40.748130798339844,2,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:33,1/2/2016 1:38,2,1.83,-73.99471283,40.740367889404297,1,N,-73.98674011,40.761344909667969,2,7,0.5,0.5,0,0,0.3,8.3
1,1/2/2016 1:33,1/2/2016 1:39,1,1.2,-73.9981308,40.732986450195313,1,N,-73.98248291,40.735645294189453,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,1/2/2016 1:33,1/2/2016 2:08,1,20.9,-73.97425079,40.788600921630859,1,N,-73.74169922,40.657501220703125,2,57.5,0.5,0.5,0,0,0.3,58.8
1,1/2/2016 1:33,1/2/2016 1:39,1,1.4,-73.98496246,40.747951507568359,1,N,-73.98932648,40.730197906494141,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,1/2/2016 1:33,1/2/2016 1:36,1,0.76,-73.99817657,40.745128631591797,1,N,-74.00379944,40.736160278320312,2,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:33,1/2/2016 1:39,6,1.48,-73.95892334,40.775108337402344,1,N,-73.98012543,40.782264709472656,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/2/2016 1:33,1/2/2016 1:43,1,2.52,-73.95516205,40.820098876953125,1,N,-73.9489212,40.795059204101563,1,10,0.5,0.5,1.5,0,0.3,12.8
2,1/2/2016 1:33,1/2/2016 1:52,1,4.39,-73.99282837,40.733543395996094,1,N,-73.9792099,40.787193298339844,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,1/2/2016 1:33,1/2/2016 2:01,1,6.39,-73.98737335,40.760848999023438,1,N,-73.88333893,40.747650146484375,2,24,0.5,0.5,0,0,0.3,25.3
2,1/2/2016 1:33,1/2/2016 1:47,2,6.71,-73.98864746,40.756732940673828,1,N,-73.94445038,40.711620330810547,2,20.5,0.5,0.5,0,0,0.3,21.8
2,1/2/2016 1:33,1/2/2016 1:47,4,5.17,-73.98860168,40.7484130859375,1,N,-73.91377258,40.755901336669922,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,1/2/2016 1:33,1/2/2016 1:44,5,2.26,-74.00469971,40.742111206054688,1,N,-73.98660278,40.761760711669922,2,9,0.5,0.5,0,0,0.3,10.3
2,1/2/2016 1:33,1/2/2016 1:43,1,1.57,-73.98873138,40.731029510498047,1,N,-74.00656128,40.744010925292969,2,8.5,0.5,0.5,0,0,0.3,9.8
2,1/2/2016 1:33,1/2/2016 1:49,1,7.96,-73.98764801,40.719749450683594,1,N,-73.9150238,40.753826141357422,1,24,0.5,0.5,5.06,0,0.3,30.36
2,1/2/2016 1:33,1/2/2016 1:55,2,5.33,-73.96811676,40.755329132080078,1,N,-73.96777344,40.805351257324219,1,21,0.5,0.5,4.46,0,0.3,26.76
1,1/2/2016 1:33,1/2/2016 1:36,1,0.4,-73.9543457,40.774833679199219,1,N,-73.95297241,40.776668548583984,2,4,0.5,0.5,0,0,0.3,5.3
2,1/2/2016 1:33,1/2/2016 1:44,1,2.6,-73.98748016,40.765350341796875,1,N,-73.98219299,40.739910125732422,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,1/2/2016 1:33,1/2/2016 1:45,1,4.01,-73.97792053,40.745731353759766,1,N,-73.97820282,40.788139343261719,1,13,0.5,0.5,1.5,0,0.3,15.8
2,1/2/2016 1:33,1/2/2016 1:36,2,1.1,-73.95990753,40.770488739013672,1,N,-73.94693756,40.780818939208984,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:33,1/2/2016 1:55,1,6.6,-73.99256134,40.743705749511719,1,N,-73.95787048,40.672580718994141,1,22,0.5,0.5,4.65,0,0.3,27.95
1,1/2/2016 1:33,1/2/2016 1:51,2,2.2,-73.98857117,40.719520568847656,1,N,-73.98587799,40.743614196777344,1,13,0.5,0.5,0,0,0.3,14.3
1,1/2/2016 1:33,1/2/2016 1:42,1,2.6,-73.9466629,40.772487640380859,1,N,-73.98435974,40.774993896484375,2,10,0.5,0.5,0,0,0.3,11.3
2,1/2/2016 1:33,1/2/2016 1:46,5,3.33,-73.98539734,40.741371154785156,1,N,-73.9506073,40.771579742431641,1,13,0.5,0.5,2.86,0,0.3,17.16
1,1/2/2016 1:33,1/2/2016 1:58,1,14.9,-73.77674103,40.645393371582031,1,N,-73.92662048,40.768169403076172,1,41,0.5,0.5,3,0,0.3,45.3
2,1/2/2016 1:33,1/2/2016 1:38,1,1.26,-74.00375366,40.748252868652344,1,N,-73.98573303,40.739192962646484,1,6,0.5,0.5,1.46,0,0.3,8.76
2,1/2/2016 1:33,1/2/2016 1:40,5,2.73,-73.98889923,40.726978302001953,1,N,-73.96688843,40.760101318359375,1,9,0.5,0.5,1,0,0.3,11.3
1,1/2/2016 1:34,1/2/2016 1:35,2,0.4,-73.98741913,40.750217437744141,1,N,-73.98313141,40.756248474121094,2,3.5,0.5,0.5,0,0,0.3,4.8
2,1/2/2016 1:34,1/2/2016 1:46,1,3.64,-74.00340271,40.732696533203125,1,N,-73.96903992,40.754367828369141,2,13,0.5,0.5,0,0,0.3,14.3
1,1/2/2016 1:34,1/2/2016 1:43,1,3.3,-73.98274994,40.731243133544922,1,N,-73.95539093,40.773578643798828,1,11,0.5,0.5,2,0,0.3,14.3
2,1/2/2016 1:34,1/2/2016 1:51,1,3.76,-73.99862671,40.713718414306641,1,N,-73.99124146,40.756111145019531,2,15,0.5,0.5,0,0,0.3,16.3
2,1/2/2016 1:34,1/2/2016 1:44,1,2.44,-73.99120331,40.770191192626953,1,N,-73.96888733,40.801189422607422,1,10.5,0.5,0.5,1.2,0,0.3,13
1,1/2/2016 1:34,1/2/2016 1:59,1,9,-74.00125885,40.732006072998047,1,N,-73.89549255,40.772060394287109,1,27.5,0.5,0.5,7.2,0,0.3,36
1,1/2/2016 1:34,1/2/2016 1:40,1,2,-73.99419403,40.745975494384766,1,N,-73.99653625,40.722114562988281,1,8,0.5,0.5,2,0,0.3,11.3
